Date,Open,High,Low,Close,Volume,Adj Close
2000-02-01,183.118843,183.118843,183.118843,183.118843,0.0,183.118843
2000-02-02,184.368335,184.368335,184.368335,184.368335,0.0,184.368335
2000-02-03,185.612803,185.612803,185.612803,185.612803,0.0,185.612803
2000-02-04,186.847242,186.847242,186.847242,186.847242,0.0,186.847242
2000-02-07,188.066688,188.066688,188.066688,188.066688,0.0,188.066688
2000-02-08,189.266238,189.266238,189.266238,189.266238,0.0,189.266238
2000-02-09,190.441068,190.441068,190.441068,190.441068,0.0,190.441068
2000-02-10,191.586454,191.586454,191.586454,191.586454,0.0,191.586454
2000-02-11,192.697790,192.697790,192.697790,192.697790,0.0,192.697790
2000-02-14,193.770607,193.770607,193.770607,193.770607,0.0,193.770607
2000-02-15,194.800591,194.800591,194.800591,194.800591,0.0,194.800591
2000-02-16,195.783600,195.783600,195.783600,195.783600,0.0,195.783600
2000-02-17,196.715682,196.715682,196.715682,196.715682,0.0,196.715682
2000-02-18,197.593089,197.593089,197.593089,197.593089,0.0,197.593089
2000-02-22,198.412291,198.412291,198.412291,198.412291,0.0,198.412291
2000-02-23,199.169995,199.169995,199.169995,199.169995,0.0,199.169995
2000-02-24,199.863155,199.863155,199.863155,199.863155,0.0,199.863155
2000-02-25,200.488982,200.488982,200.488982,200.488982,0.0,200.488982
2000-02-28,201.044960,201.044960,201.044960,201.044960,0.0,201.044960
2000-02-29,201.528854,201.528854,201.528854,201.528854,0.0,201.528854
2000-03-01,201.938717,201.938717,201.938717,201.938717,0.0,201.938717
2000-03-02,202.272902,202.272902,202.272902,202.272902,0.0,202.272902
2000-03-03,202.530065,202.530065,202.530065,202.530065,0.0,202.530065
2000-03-06,202.709171,202.709171,202.709171,202.709171,0.0,202.709171
2000-03-07,202.809500,202.809500,202.809500,202.809500,0.0,202.809500
2000-03-08,202.830650,202.830650,202.830650,202.830650,0.0,202.830650
2000-03-09,202.772534,202.772534,202.772534,202.772534,0.0,202.772534
2000-03-10,202.635386,202.635386,202.635386,202.635386,0.0,202.635386
2000-03-13,202.419759,202.419759,202.419759,202.419759,0.0,202.419759
2000-03-14,202.126519,202.126519,202.126519,202.126519,0.0,202.126519
2000-03-15,201.756845,201.756845,201.756845,201.756845,0.0,201.756845
2000-03-16,201.312224,201.312224,201.312224,201.312224,0.0,201.312224
2000-03-17,200.794444,200.794444,200.794444,200.794444,0.0,200.794444
2000-03-20,200.205586,200.205586,200.205586,200.205586,0.0,200.205586
2000-03-21,199.548019,199.548019,199.548019,199.548019,0.0,199.548019
2000-03-22,198.824388,198.824388,198.824388,198.824388,0.0,198.824388
2000-03-23,198.037601,198.037601,198.037601,198.037601,0.0,198.037601
2000-03-24,197.190822,197.190822,197.190822,197.190822,0.0,197.190822
2000-03-27,196.287458,196.287458,196.287458,196.287458,0.0,196.287458
2000-03-28,195.331140,195.331140,195.331140,195.331140,0.0,195.331140
2000-03-29,194.325713,194.325713,194.325713,194.325713,0.0,194.325713
2000-03-30,193.275222,193.275222,193.275222,193.275222,0.0,193.275222
2000-03-31,192.183889,192.183889,192.183889,192.183889,0.0,192.183889
2000-04-03,191.056105,191.056105,191.056105,191.056105,0.0,191.056105
2000-04-04,189.896403,189.896403,189.896403,189.896403,0.0,189.896403
2000-04-05,188.709447,188.709447,188.709447,188.709447,0.0,188.709447
2000-04-06,187.500010,187.500010,187.500010,187.500010,0.0,187.500010
2000-04-07,186.272955,186.272955,186.272955,186.272955,0.0,186.272955
2000-04-10,185.033218,185.033218,185.033218,185.033218,0.0,185.033218
2000-04-11,183.785782,183.785782,183.785782,183.785782,0.0,183.785782
2000-04-12,182.535664,182.535664,182.535664,182.535664,0.0,182.535664
2000-04-13,181.287891,181.287891,181.287891,181.287891,0.0,181.287891
2000-04-14,180.047481,180.047481,180.047481,180.047481,0.0,180.047481
2000-04-17,178.819422,178.819422,178.819422,178.819422,0.0,178.819422
2000-04-18,177.608651,177.608651,177.608651,177.608651,0.0,177.608651
2000-04-19,176.420038,176.420038,176.420038,176.420038,0.0,176.420038
2000-04-20,175.258362,175.258362,175.258362,175.258362,0.0,175.258362
2000-04-24,174.128295,174.128295,174.128295,174.128295,0.0,174.128295
2000-04-25,173.034380,173.034380,173.034380,173.034380,0.0,173.034380
2000-04-26,171.981018,171.981018,171.981018,171.981018,0.0,171.981018
2000-04-27,170.972442,170.972442,170.972442,170.972442,0.0,170.972442
2000-04-28,170.012710,170.012710,170.012710,170.012710,0.0,170.012710
2000-05-01,169.105680,169.105680,169.105680,169.105680,0.0,169.105680
2000-05-02,168.255000,168.255000,168.255000,168.255000,0.0,168.255000
2000-05-03,167.464091,167.464091,167.464091,167.464091,0.0,167.464091
2000-05-04,166.736132,166.736132,166.736132,166.736132,0.0,166.736132
2000-05-05,166.074052,166.074052,166.074052,166.074052,0.0,166.074052
2000-05-08,165.480512,165.480512,165.480512,165.480512,0.0,165.480512
2000-05-09,164.957900,164.957900,164.957900,164.957900,0.0,164.957900
2000-05-10,164.508316,164.508316,164.508316,164.508316,0.0,164.508316
2000-05-11,164.133569,164.133569,164.133569,164.133569,0.0,164.133569
2000-05-12,163.835166,163.835166,163.835166,163.835166,0.0,163.835166
2000-05-15,163.614306,163.614306,163.614306,163.614306,0.0,163.614306
2000-05-16,163.471878,163.471878,163.471878,163.471878,0.0,163.471878
2000-05-17,163.408454,163.408454,163.408454,163.408454,0.0,163.408454
2000-05-18,163.424290,163.424290,163.424290,163.424290,0.0,163.424290
2000-05-19,163.519322,163.519322,163.519322,163.519322,0.0,163.519322
2000-05-22,163.693167,163.693167,163.693167,163.693167,0.0,163.693167
2000-05-23,163.945126,163.945126,163.945126,163.945126,0.0,163.945126
2000-05-24,164.274188,164.274188,164.274188,164.274188,0.0,164.274188
2000-05-25,164.679027,164.679027,164.679027,164.679027,0.0,164.679027
2000-05-26,165.158017,165.158017,165.158017,165.158017,0.0,165.158017
2000-05-30,165.709230,165.709230,165.709230,165.709230,0.0,165.709230
2000-05-31,166.330451,166.330451,166.330451,166.330451,0.0,166.330451
2000-06-01,167.019182,167.019182,167.019182,167.019182,0.0,167.019182
2000-06-02,167.772653,167.772653,167.772653,167.772653,0.0,167.772653
2000-06-05,168.587834,168.587834,168.587834,168.587834,0.0,168.587834
2000-06-06,169.461447,169.461447,169.461447,169.461447,0.0,169.461447
2000-06-07,170.389979,170.389979,170.389979,170.389979,0.0,170.389979
2000-06-08,171.369697,171.369697,171.369697,171.369697,0.0,171.369697
2000-06-09,172.396660,172.396660,172.396660,172.396660,0.0,172.396660
2000-06-12,173.466739,173.466739,173.466739,173.466739,0.0,173.466739
2000-06-13,174.575632,174.575632,174.575632,174.575632,0.0,174.575632
2000-06-14,175.718878,175.718878,175.718878,175.718878,0.0,175.718878
2000-06-15,176.891881,176.891881,176.891881,176.891881,0.0,176.891881
2000-06-16,178.089924,178.089924,178.089924,178.089924,0.0,178.089924
2000-06-19,179.308189,179.308189,179.308189,179.308189,0.0,179.308189
2000-06-20,180.541778,180.541778,180.541778,180.541778,0.0,180.541778
2000-06-21,181.785729,181.785729,181.785729,181.785729,0.0,181.785729
2000-06-22,183.035042,183.035042,183.035042,183.035042,0.0,183.035042
2000-06-23,184.284691,184.284691,184.284691,184.284691,0.0,184.284691
2000-06-26,185.529652,185.529652,185.529652,185.529652,0.0,185.529652
2000-06-27,186.764919,186.764919,186.764919,186.764919,0.0,186.764919
2000-06-28,187.985524,187.985524,187.985524,187.985524,0.0,187.985524
