Date,Open,High,Low,Close,Volume,Adj Close
2000-02-01,335.038101,335.038101,335.038101,335.038101,0.0,335.038101
2000-02-02,337.663328,337.663328,337.663328,337.663328,0.0,337.663328
2000-02-03,339.888135,339.888135,339.888135,339.888135,0.0,339.888135
2000-02-04,341.373179,341.373179,341.373179,341.373179,0.0,341.373179
2000-02-07,341.891949,341.891949,341.891949,341.891949,0.0,341.891949
2000-02-08,341.365319,341.365319,341.365319,341.365319,0.0,341.365319
2000-02-09,339.873614,339.873614,339.873614,339.873614,0.0,339.873614
2000-02-10,337.644359,337.644359,337.644359,337.644359,0.0,337.644359
2000-02-11,335.017579,335.017579,335.017579,335.017579,0.0,335.017579
2000-02-14,332.393929,332.393929,332.393929,332.393929,0.0,332.393929
2000-02-15,330.173588,330.173588,330.173588,330.173588,0.0,330.173588
2000-02-16,328.695218,328.695218,328.695218,328.695218,0.0,328.695218
2000-02-17,328.184313,328.184313,328.184313,328.184313,0.0,328.184313
2000-02-18,328.718799,328.718799,328.718799,328.718799,0.0,328.718799
2000-02-22,330.217153,330.217153,330.217153,330.217153,0.0,330.217153
2000-02-23,332.450833,332.450833,332.450833,332.450833,0.0,332.450833
2000-02-24,335.079143,335.079143,335.079143,335.079143,0.0,335.079143
2000-02-25,337.701193,337.701193,337.701193,337.701193,0.0,337.701193
2000-02-28,339.917048,339.917048,339.917048,339.917048,0.0,339.917048
2000-02-29,341.388729,341.388729,341.388729,341.388729,0.0,341.388729
2000-03-01,341.891765,341.891765,341.891765,341.891765,0.0,341.891765
2000-03-02,341.349428,341.349428,341.349428,341.349428,0.0,341.349428
2000-03-03,339.844440,339.844440,339.844440,339.844440,0.0,339.844440
2000-03-06,337.606353,337.606353,337.606353,337.606353,0.0,337.606353
2000-03-07,334.976537,334.976537,334.976537,334.976537,0.0,334.976537
2000-03-08,332.356111,332.356111,332.356111,332.356111,0.0,332.356111
2000-03-09,330.144762,330.144762,330.144762,330.144762,0.0,330.144762
2000-03-10,328.679782,328.679782,328.679782,328.679782,0.0,328.679782
2000-03-13,328.184621,328.184621,328.184621,328.184621,0.0,328.184621
2000-03-14,328.734803,328.734803,328.734803,328.734803,0.0,328.734803
2000-03-15,330.246412,330.246412,330.246412,330.246412,0.0,330.246412
2000-03-16,332.488886,332.488886,332.488886,332.488886,0.0,332.488886
2000-03-17,335.120185,335.120185,335.120185,335.120185,0.0,335.120185
2000-03-20,337.738963,337.738963,337.738963,337.738963,0.0,337.738963
2000-03-21,339.945786,339.945786,339.945786,339.945786,0.0,339.945786
2000-03-22,341.404052,341.404052,341.404052,341.404052,0.0,341.404052
2000-03-23,341.891335,341.891335,341.891335,341.891335,0.0,341.891335
2000-03-24,341.333311,341.333311,341.333311,341.333311,0.0,341.333311
2000-03-27,339.815094,339.815094,339.815094,339.815094,0.0,339.815094
2000-03-28,337.568255,337.568255,337.568255,337.568255,0.0,337.568255
2000-03-29,334.935497,334.935497,334.935497,334.935497,0.0,334.935497
2000-03-30,332.318389,332.318389,332.318389,332.318389,0.0,332.318389
2000-03-31,330.116112,330.116112,330.116112,330.116112,0.0,330.116112
2000-04-03,328.664574,328.664574,328.664574,328.664574,0.0,328.664574
2000-04-04,328.185174,328.185174,328.185174,328.185174,0.0,328.185174
2000-04-05,328.751033,328.751033,328.751033,328.751033,0.0,328.751033
2000-04-06,330.275844,330.275844,330.275844,330.275844,0.0,330.275844
2000-04-07,332.527030,332.527030,332.527030,332.527030,0.0,332.527030
2000-04-10,335.161223,335.161223,335.161223,335.161223,0.0,335.161223
2000-04-11,337.776637,337.776637,337.776637,337.776637,0.0,337.776637
2000-04-12,339.974348,339.974348,339.974348,339.974348,0.0,339.974348
2000-04-13,341.419146,341.419146,341.419146,341.419146,0.0,341.419146
2000-04-14,341.890659,341.890659,341.890659,341.890659,0.0,341.890659
2000-04-17,341.316968,341.316968,341.316968,341.316968,0.0,341.316968
2000-04-18,339.785577,339.785577,339.785577,339.785577,0.0,339.785577
2000-04-19,337.530066,337.530066,337.530066,337.530066,0.0,337.530066
2000-04-20,334.894461,334.894461,334.894461,334.894461,0.0,334.894461
2000-04-24,332.280765,332.280765,332.280765,332.280765,0.0,332.280765
2000-04-25,330.087638,330.087638,330.087638,330.087638,0.0,330.087638
2000-04-26,328.649594,328.649594,328.649594,328.649594,0.0,328.649594
2000-04-27,328.185972,328.185972,328.185972,328.185972,0.0,328.185972
2000-04-28,328.767489,328.767489,328.767489,328.767489,0.0,328.767489
2000-05-01,330.305446,330.305446,330.305446,330.305446,0.0,330.305446
2000-05-02,332.565264,332.565264,332.565264,332.565264,0.0,332.565264
2000-05-03,335.202257,335.202257,335.202257,335.202257,0.0,335.202257
2000-05-04,337.814212,337.814212,337.814212,337.814212,0.0,337.814212
2000-05-05,340.002733,340.002733,340.002733,340.002733,0.0,340.002733
2000-05-08,341.434011,341.434011,341.434011,341.434011,0.0,341.434011
